num_passengers,sales_channel,trip_type,purchase_lead,length_of_stay,flight_hour,flight_day,route,booking_origin,wants_extra_baggage,wants_preferred_seat,wants_in_flight_meals,flight_duration,booking_complete,booking_timing,total_addons,flight_time_category,is_long_flight,lead_x_duration
3,Internet,round_trip,19,5,5,Thu,PENTPE,Malaysia,1,0,0,4.67,1,medium,1,morning,0,88.73
3,Internet,round_trip,59,5,8,Wed,PENTPE,Malaysia,1,0,0,4.67,1,early,1,morning,0,275.53
1,Internet,round_trip,9,5,5,Sun,PENTPE,Taiwan,0,0,0,4.67,1,medium,0,morning,0,42.03
1,Internet,round_trip,58,5,3,Sat,PENTPE,Taiwan,1,0,0,4.67,1,early,1,midnight,0,270.86
2,Internet,round_trip,29,5,14,Sun,PENTPE,Taiwan,1,0,0,4.67,1,medium,1,afternoon,0,135.43
1,Mobile,round_trip,28,5,15,Sat,PENTPE,Taiwan,1,0,0,4.67,1,medium,1,afternoon,0,130.76
4,Mobile,round_trip,61,5,8,Fri,PENTPE,Malaysia,1,0,1,4.67,1,early,2,morning,0,284.87
1,Internet,round_trip,374,5,1,Mon,PENTPE,Malaysia,1,1,0,4.67,1,early,2,midnight,0,1746.58
2,Internet,round_trip,48,5,14,Wed,PENTPE,Taiwan,1,1,1,4.67,1,early,3,afternoon,0,224.16
1,Internet,round_trip,18,5,13,Sun,PENTPE,Malaysia,0,0,0,4.67,0,medium,0,afternoon,0,84.06
1,Internet,round_trip,27,5,2,Thu,PENTPE,Taiwan,0,0,0,4.67,0,medium,0,midnight,0,126.09
4,Internet,round_trip,89,5,3,Tue,PENTPE,Malaysia,1,0,1,4.67,1,early,2,midnight,0,415.63
1,Internet,round_trip,75,5,12,Fri,PENTPE,Malaysia,0,0,0,4.67,0,early,0,afternoon,0,350.25
3,Internet,round_trip,188,5,4,Sun,PENTPE,Malaysia,1,1,1,4.67,1,early,3,midnight,0,877.96
1,Internet,round_trip,26,5,10,Wed,PENTPE,Malaysia,1,1,1,4.67,1,medium,3,morning,0,121.42
2,Internet,round_trip,135,5,3,Sat,PENTPE,Taiwan,1,1,1,4.67,0,early,3,midnight,0,630.45
1,Internet,round_trip,109,5,4,Thu,PENTPE,Malaysia,1,0,1,4.67,1,early,2,midnight,0,509.03
2,Internet,round_trip,106,5,16,Wed,PENTPE,Malaysia,0,0,0,4.67,1,early,0,afternoon,0,495.02
4,Internet,round_trip,43,5,0,Wed,PENTPE,Malaysia,1,1,0,4.67,0,early,2,midnight,0,200.81
5,Internet,round_trip,176,5,14,Mon,PENTPE,Malaysia,1,1,1,4.67,1,early,3,afternoon,0,821.92
5,Internet,round_trip,84,5,13,Sat,PENTPE,Malaysia,1,0,1,4.67,1,early,2,afternoon,0,392.28
1,Internet,round_trip,61,5,2,Sat,PENTPE,Taiwan,1,0,0,4.67,1,early,1,midnight,0,284.87
1,Mobile,round_trip,56,5,16,Mon,PENTPE,Malaysia,1,0,1,4.67,0,early,2,afternoon,0,261.52
2,Mobile,round_trip,12,5,12,Thu,PENTPE,Taiwan,1,0,0,4.67,0,medium,1,afternoon,0,56.04
2,Internet,round_trip,405,5,4,Wed,PENTPE,Malaysia,1,1,1,4.67,0,early,3,midnight,0,1891.35
2,Internet,round_trip,20,5,13,Fri,PENTPE,Taiwan,1,0,1,4.67,1,medium,2,afternoon,0,93.4
1,Internet,round_trip,89,5,7,Sat,PENTPE,Malaysia,1,0,0,4.67,0,early,1,morning,0,415.63
2,Internet,round_trip,52,5,15,Mon,PENTPE,Malaysia,1,0,1,4.67,1,early,2,afternoon,0,242.84
2,Internet,round_trip,21,5,9,Thu,PENTPE,Malaysia,0,0,0,4.67,0,medium,0,morning,0,98.07
4,Internet,round_trip,138,5,14,Thu,PENTPE,Malaysia,1,0,0,4.67,1,early,1,afternoon,0,644.46
2,Internet,round_trip,131,5,15,Fri,PENTPE,Malaysia,1,0,0,4.67,0,early,1,afternoon,0,611.77
2,Internet,round_trip,5,5,3,Fri,PENTPE,Malaysia,1,1,1,4.67,0,late,3,midnight,0,23.35
7,Internet,round_trip,42,5,15,Wed,PENTPE,Malaysia,1,0,1,4.67,0,early,2,afternoon,0,196.14
3,Internet,round_trip,87,5,10,Mon,PENTPE,Malaysia,1,0,0,4.67,1,early,1,morning,0,406.29
2,Internet,round_trip,26,5,18,Sat,PENTPE,Taiwan,0,0,0,4.67,1,medium,0,evening,0,121.42
4,Internet,round_trip,108,5,6,Wed,PENTPE,Malaysia,1,0,0,4.67,1,early,1,morning,0,504.36
2,Internet,round_trip,55,5,18,Wed,PENTPE,Taiwan,1,0,1,4.67,1,early,2,evening,0,256.85
2,Internet,round_trip,23,5,15,Fri,PENTPE,Malaysia,1,0,0,4.67,1,medium,1,afternoon,0,107.41
1,Internet,round_trip,23,5,3,Wed,PENTPE,Malaysia,1,1,0,4.67,0,medium,2,midnight,0,107.41
1,Internet,round_trip,96,5,5,Fri,PENTPE,Malaysia,1,0,1,4.67,1,early,2,morning,0,448.32
1,Internet,round_trip,9,5,8,Sun,PENTPE,Malaysia,1,0,1,4.67,1,medium,2,morning,0,42.03
1,Internet,round_trip,55,5,2,Thu,PENTPE,Taiwan,0,0,0,4.67,0,early,0,midnight,0,256.85
2,Internet,round_trip,407,5,15,Tue,PENTPE,Malaysia,1,1,1,4.67,0,early,3,afternoon,0,1900.69
1,Internet,round_trip,20,5,4,Wed,PENTPE,Malaysia,0,1,1,4.67,1,medium,2,midnight,0,93.4
3,Internet,round_trip,12,5,5,Sun,PENTPE,Malaysia,1,1,1,4.67,0,medium,3,morning,0,56.04
1,Internet,round_trip,374,5,8,Mon,PENTPE,Malaysia,0,1,0,4.67,1,early,1,morning,0,1746.58
2,Mobile,round_trip,22,5,11,Wed,PENTPE,Malaysia,1,0,0,4.67,0,medium,1,morning,0,102.74
1,Mobile,round_trip,23,5,7,Wed,PENTPE,Malaysia,1,1,1,4.67,1,medium,3,morning,0,107.41
2,Internet,round_trip,31,5,6,Thu,PENTPE,Malaysia,1,0,0,4.67,0,early,1,morning,0,144.77
1,Internet,round_trip,1,5,7,Sun,PENTPE,Malaysia,0,0,0,4.67,1,late,0,morning,0,4.67
2,Mobile,round_trip,24,5,17,Tue,PENTPE,Malaysia,1,1,0,4.67,0,medium,2,afternoon,0,112.08
1,Internet,round_trip,33,5,15,Fri,PENTPE,Taiwan,0,0,0,4.67,0,early,0,afternoon,0,154.10999999999999
1,Mobile,round_trip,35,5,17,Tue,PENTPE,Malaysia,1,1,1,4.67,0,early,3,afternoon,0,163.45
1,Internet,round_trip,47,5,20,Wed,PENTPE,Malaysia,1,1,1,4.67,0,early,3,evening,0,219.49
1,Internet,round_trip,81,5,2,Wed,PENTPE,Malaysia,1,0,0,4.67,0,early,1,midnight,0,378.27
2,Internet,round_trip,338,5,14,Sun,PENTPE,Malaysia,1,0,0,4.67,1,early,1,afternoon,0,1578.46
1,Internet,round_trip,6,5,2,Thu,PENTPE,Hong Kong,0,0,0,4.67,0,late,0,midnight,0,28.02
1,Mobile,round_trip,167,5,14,Thu,PENTPE,Singapore,0,1,0,4.67,0,early,1,afternoon,0,779.89
1,Internet,round_trip,38,5,15,Fri,PENTPE,Saudi Arabia,1,1,1,4.67,0,early,3,afternoon,0,177.46
4,Internet,round_trip,17,5,3,Thu,PENTPE,Taiwan,0,0,0,4.67,0,medium,0,midnight,0,79.39
2,Internet,round_trip,27,5,3,Sun,PENTPE,Malaysia,1,1,1,4.67,0,medium,3,midnight,0,126.09
1,Internet,round_trip,20,5,10,Sun,PENTPE,Taiwan,1,1,0,4.67,1,medium,2,morning,0,93.4
5,Mobile,round_trip,109,5,11,Sun,PENTPE,Malaysia,0,0,0,4.67,1,early,0,morning,0,509.03
1,Internet,round_trip,5,5,3,Mon,PENTPE,Malaysia,0,0,0,4.67,0,late,0,midnight,0,23.35
3,Mobile,round_trip,22,5,8,Wed,PENTPE,Taiwan,0,0,0,4.67,0,medium,0,morning,0,102.74
1,Internet,round_trip,5,5,16,Thu,PENTPE,Malaysia,0,0,0,4.67,0,late,0,afternoon,0,23.35
1,Internet,round_trip,47,5,15,Wed,PENTPE,Taiwan,0,1,0,4.67,1,early,1,afternoon,0,219.49
1,Internet,round_trip,19,5,8,Thu,PENTPE,Malaysia,0,0,1,4.67,1,medium,1,morning,0,88.73
3,Internet,round_trip,55,5,2,Thu,PENTPE,Taiwan,1,0,0,4.67,0,early,1,midnight,0,256.85
2,Internet,round_trip,44,5,14,Fri,PENTPE,Taiwan,1,0,0,4.67,1,early,1,afternoon,0,205.48
1,Internet,round_trip,6,5,13,Sat,PENTPE,Taiwan,0,0,1,4.67,1,late,1,afternoon,0,28.02
6,Mobile,round_trip,136,5,10,Mon,PENTPE,Malaysia,1,0,0,4.67,0,early,1,morning,0,635.12
2,Internet,round_trip,159,5,7,Sun,PENTPE,Malaysia,1,0,0,4.67,1,early,1,morning,0,742.53
2,Internet,round_trip,108,5,9,Wed,PENTPE,Malaysia,1,0,0,4.67,1,early,1,morning,0,504.36
1,Internet,round_trip,3,5,6,Thu,PENTPE,Taiwan,1,1,1,4.67,1,late,3,morning,0,14.01
2,Internet,round_trip,52,5,17,Mon,PENTPE,Malaysia,1,1,1,4.67,1,early,3,afternoon,0,242.84
3,Internet,round_trip,78,5,7,Wed,PENTPE,Malaysia,1,0,1,4.67,0,early,2,morning,0,364.26
1,Internet,round_trip,44,5,7,Mon,PENTPE,Malaysia,0,0,1,4.67,1,early,1,morning,0,205.48
2,Mobile,round_trip,11,5,17,Thu,PENTPE,Malaysia,1,0,0,4.67,0,medium,1,afternoon,0,51.37
1,Internet,round_trip,9,5,17,Tue,PENTPE,Malaysia,0,0,0,4.67,0,medium,0,afternoon,0,42.03
1,Mobile,round_trip,13,5,12,Fri,PENTPE,Malaysia,1,0,0,4.67,0,medium,1,afternoon,0,60.71
1,Internet,round_trip,39,5,8,Mon,PENTPE,Taiwan,0,0,0,4.67,0,early,0,morning,0,182.13
6,Internet,round_trip,294,5,14,Tue,PENTPE,Malaysia,1,0,1,4.67,0,early,2,afternoon,0,1372.98
5,Internet,round_trip,42,5,15,Wed,PENTPE,Malaysia,1,0,1,4.67,0,early,2,afternoon,0,196.14
1,Internet,round_trip,7,5,9,Wed,PENTPE,Taiwan,1,0,0,4.67,1,medium,1,morning,0,32.69
2,Internet,round_trip,47,5,22,Wed,PENTPE,Malaysia,0,1,1,4.67,0,early,2,evening,0,219.49
4,Internet,round_trip,28,5,10,Sun,PENTPE,Malaysia,1,1,0,4.67,1,medium,2,morning,0,130.76
1,Internet,round_trip,31,5,5,Sun,PENTPE,Malaysia,0,0,0,4.67,0,early,0,morning,0,144.77
3,Internet,round_trip,54,5,7,Fri,PENTPE,Malaysia,0,0,0,4.67,0,early,0,morning,0,252.18
1,Mobile,round_trip,23,5,8,Wed,PENTPE,Malaysia,1,1,1,4.67,1,medium,3,morning,0,107.41
1,Internet,round_trip,6,5,15,Sun,PENTPE,Malaysia,0,0,0,4.67,0,late,0,afternoon,0,28.02
2,Internet,round_trip,191,5,15,Fri,PENTPE,Taiwan,1,0,1,4.67,1,early,2,afternoon,0,891.97
4,Internet,round_trip,33,5,13,Wed,PENTPE,Malaysia,1,1,1,4.67,0,early,3,afternoon,0,154.10999999999999
1,Internet,round_trip,50,5,14,Mon,PENTPE,Malaysia,1,0,0,4.67,1,early,1,afternoon,0,233.5
1,Internet,round_trip,216,5,2,Fri,PENTPE,Malaysia,1,0,0,4.67,1,early,1,midnight,0,1008.72
1,Internet,round_trip,26,5,10,Tue,PENTPE,Taiwan,1,0,0,4.67,1,medium,1,morning,0,121.42
1,Mobile,round_trip,16,5,7,Wed,PENWUH,Malaysia,0,1,0,5.13,0,medium,1,morning,0,82.08
1,Internet,round_trip,33,5,4,Fri,PENXIY,Malaysia,1,0,1,5.0,1,early,2,midnight,0,165.0
1,Internet,round_trip,12,5,9,Sun,PENXIY,China,0,0,0,5.0,0,medium,0,morning,0,60.0
1,Internet,round_trip,60,5,5,Thu,PENXIY,Malaysia,0,0,0,5.0,1,early,0,morning,0,300.0
1,Internet,round_trip,60,5,5,Thu,PENXIY,Malaysia,0,0,0,5.0,1,early,0,morning,0,300.0
1,Internet,round_trip,128,5,13,Mon,PENXIY,Malaysia,1,0,1,5.0,0,early,2,afternoon,0,640.0
4,Internet,round_trip,38,5,8,Sun,PENXIY,Malaysia,1,1,1,5.0,1,early,3,morning,0,190.0
2,Internet,round_trip,193,5,2,Sat,PENXIY,Australia,1,0,0,5.0,0,early,1,midnight,0,965.0
4,Internet,round_trip,53,5,4,Sat,PENXIY,Malaysia,1,1,1,5.0,0,early,3,midnight,0,265.0
1,Internet,round_trip,189,5,10,Wed,PENXIY,Malaysia,0,0,1,5.0,0,early,1,morning,0,945.0
1,Internet,round_trip,128,5,13,Mon,PENXIY,Malaysia,1,0,1,5.0,0,early,2,afternoon,0,640.0
1,Internet,round_trip,14,5,12,Thu,PERPNH,Australia,1,0,0,5.62,0,medium,1,afternoon,0,78.68
1,Internet,round_trip,173,5,4,Thu,PERPNH,Australia,0,1,0,5.62,0,early,1,midnight,0,972.26
1,Mobile,round_trip,21,5,5,Fri,PERPNH,Indonesia,0,1,0,5.62,0,medium,1,morning,0,118.02
1,Internet,round_trip,5,5,12,Thu,PERPNH,Australia,1,0,0,5.62,0,late,1,afternoon,0,28.1
2,Internet,round_trip,15,5,12,Wed,PERPNH,Australia,1,1,0,5.62,0,medium,2,afternoon,0,84.3
1,Internet,round_trip,394,5,2,Mon,PERPNH,Australia,0,0,0,5.62,0,early,0,midnight,0,2214.28
2,Internet,round_trip,9,5,12,Wed,PERPNH,Australia,0,0,0,5.62,0,medium,0,afternoon,0,50.58
1,Internet,round_trip,15,5,17,Tue,PERPNH,Australia,0,0,0,5.62,0,medium,0,afternoon,0,84.3
1,Internet,round_trip,36,5,9,Sat,PERPNH,Australia,1,1,0,5.62,0,early,2,morning,0,202.32
1,Internet,round_trip,16,5,6,Sun,PERPNH,Australia,0,0,0,5.62,0,medium,0,morning,0,89.92
1,Internet,round_trip,20,5,10,Thu,PERPNH,Australia,0,0,0,5.62,0,medium,0,morning,0,112.4
1,Internet,round_trip,16,5,17,Sun,PERPNH,Australia,0,1,0,5.62,0,medium,1,afternoon,0,89.92
1,Internet,round_trip,243,5,5,Thu,PERPNH,Australia,0,1,0,5.62,0,early,1,morning,0,1365.66
1,Internet,round_trip,30,5,7,Fri,PERPNH,Australia,1,1,1,5.62,0,medium,3,morning,0,168.6
2,Mobile,round_trip,28,5,22,Fri,PERPNH,Australia,1,1,0,5.62,0,medium,2,evening,0,157.36
1,Internet,round_trip,10,5,6,Sun,PERPNH,Australia,0,0,0,5.62,0,medium,0,morning,0,56.2
1,Internet,round_trip,50,5,11,Tue,PERPNH,Australia,1,1,1,5.62,0,early,3,morning,0,281.0
1,Internet,round_trip,36,5,11,Wed,PERPNH,Australia,1,0,0,5.62,1,early,1,morning,0,202.32
1,Internet,round_trip,180,5,19,Thu,PERPNH,Australia,0,0,0,5.62,0,early,0,evening,0,1011.6
2,Internet,round_trip,1,5,11,Thu,PERPNH,Australia,1,1,1,5.62,0,late,3,morning,0,5.62
5,Internet,round_trip,17,5,20,Mon,PERPNH,Australia,1,1,0,5.62,0,medium,2,evening,0,95.54
1,Internet,round_trip,21,5,7,Wed,PERPNH,Australia,0,0,1,5.62,0,medium,1,morning,0,118.02
1,Internet,round_trip,1,5,4,Wed,PERPNH,Australia,0,0,0,5.62,0,late,0,midnight,0,5.62
3,Internet,round_trip,26,5,14,Wed,PERPNH,Cambodia,0,0,1,5.62,0,medium,1,afternoon,0,146.12
1,Internet,round_trip,5,5,9,Thu,PERPNH,Australia,0,1,0,5.62,0,late,1,morning,0,28.1
1,Internet,round_trip,54,5,16,Sun,PERPNH,Australia,1,1,0,5.62,0,early,2,afternoon,0,303.48
1,Internet,round_trip,14,5,1,Wed,PERPNH,Malaysia,0,1,0,5.62,0,medium,1,midnight,0,78.68
1,Internet,round_trip,5,5,23,Wed,PERPNH,Australia,1,1,1,5.62,0,late,3,evening,0,28.1
1,Internet,round_trip,4,5,13,Wed,PERPNH,Australia,1,1,0,5.62,0,late,2,afternoon,0,22.48
1,Internet,round_trip,21,5,1,Thu,PERPNH,Australia,1,0,0,5.62,0,medium,1,midnight,0,118.02
1,Internet,round_trip,8,5,4,Tue,PERPNH,Australia,0,0,0,5.62,0,medium,0,midnight,0,44.96
1,Internet,round_trip,18,5,12,Fri,PERPNH,Australia,0,0,1,5.62,0,medium,1,afternoon,0,101.16
1,Internet,round_trip,50,5,13,Sat,PERPNH,Australia,1,0,0,5.62,0,early,1,afternoon,0,281.0
1,Internet,round_trip,20,5,7,Thu,PERPNH,Australia,0,0,0,5.62,0,medium,0,morning,0,112.4
1,Mobile,round_trip,14,5,0,Wed,PERPNH,Australia,0,1,0,5.62,0,medium,1,midnight,0,78.68
5,Internet,round_trip,68,5,10,Fri,PERPNH,Australia,0,0,0,5.62,0,early,0,morning,0,382.16
2,Internet,round_trip,41,5,3,Wed,PERPNH,Australia,1,1,1,5.62,0,early,3,midnight,0,230.42000000000002
2,Internet,round_trip,20,5,10,Wed,PERPNH,Australia,1,1,1,5.62,0,medium,3,morning,0,112.4
1,Internet,round_trip,125,5,5,Mon,PERPUS,South Korea,0,0,0,6.33,0,early,0,morning,0,791.25
1,Internet,round_trip,104,5,5,Wed,PERPUS,Australia,0,0,0,6.33,0,early,0,morning,0,658.32
1,Internet,round_trip,83,5,4,Mon,PERPUS,Australia,1,0,0,6.33,0,early,1,midnight,0,525.39
1,Internet,round_trip,341,5,11,Wed,PERPUS,South Korea,0,0,0,6.33,0,early,0,morning,0,2158.53
2,Internet,round_trip,76,5,14,Fri,PERPVG,Australia,1,0,0,5.62,0,early,1,afternoon,0,427.12
1,Internet,round_trip,15,5,11,Tue,PERPVG,Australia,0,0,0,5.62,0,medium,0,morning,0,84.3
1,Internet,round_trip,290,5,14,Fri,PERPVG,China,0,0,0,5.62,0,early,0,afternoon,0,1629.8
8,Internet,round_trip,63,5,13,Wed,PERPVG,Australia,0,0,0,5.62,0,early,0,afternoon,0,354.06
1,Internet,round_trip,17,5,2,Mon,PERPVG,Singapore,0,0,0,5.62,0,medium,0,midnight,0,95.54
1,Mobile,round_trip,1,5,8,Sun,PERPVG,Australia,1,0,0,5.62,0,late,1,morning,0,5.62
1,Internet,round_trip,290,5,14,Fri,PERPVG,China,0,0,0,5.62,0,early,0,afternoon,0,1629.8
1,Internet,round_trip,8,5,13,Sat,PERPVG,China,0,0,0,5.62,1,medium,0,afternoon,0,44.96
1,Internet,round_trip,1,5,3,Fri,PERPVG,China,0,0,0,5.62,0,late,0,midnight,0,5.62
1,Mobile,round_trip,24,5,13,Sat,PERPVG,Australia,1,0,1,5.62,0,medium,2,afternoon,0,134.88
1,Internet,round_trip,13,5,11,Wed,PERPVG,Australia,0,0,0,5.62,0,medium,0,morning,0,73.06
2,Mobile,round_trip,38,5,6,Sun,PERPVG,Australia,1,1,1,5.62,0,early,3,morning,0,213.56
1,Internet,round_trip,137,5,10,Mon,PERREP,Cambodia,1,1,1,5.62,0,early,3,morning,0,769.94
1,Internet,round_trip,6,5,20,Thu,PERREP,Australia,0,0,0,5.62,0,late,0,evening,0,33.72
1,Mobile,round_trip,3,5,8,Sun,PERREP,Australia,0,0,0,5.62,0,late,0,morning,0,16.86
2,Internet,round_trip,35,5,4,Tue,PERREP,Australia,0,1,0,5.62,0,early,1,midnight,0,196.70000000000002
1,Internet,round_trip,8,5,10,Tue,PERREP,Indonesia,0,0,0,5.62,0,medium,0,morning,0,44.96
1,Internet,round_trip,37,5,1,Tue,PERREP,Australia,0,0,1,5.62,0,early,1,midnight,0,207.94
2,Internet,round_trip,104,5,1,Thu,PERREP,Australia,1,0,0,5.62,0,early,1,midnight,0,584.48
1,Internet,round_trip,16,5,10,Mon,PERREP,Australia,1,0,0,5.62,0,medium,1,morning,0,89.92
1,Internet,round_trip,169,5,15,Sun,PERREP,Australia,0,0,0,5.62,0,early,0,afternoon,0,949.78
1,Mobile,round_trip,63,5,12,Fri,PERREP,Australia,0,1,0,5.62,0,early,1,afternoon,0,354.06
1,Internet,round_trip,13,5,12,Mon,PERRGN,Australia,1,0,0,5.62,0,medium,1,afternoon,0,73.06
1,Internet,round_trip,35,5,7,Tue,PERRGN,Australia,0,1,0,5.62,0,early,1,morning,0,196.70000000000002
1,Internet,round_trip,148,5,13,Wed,PERRGN,Australia,0,0,0,5.62,0,early,0,afternoon,0,831.76
1,Internet,round_trip,5,5,7,Tue,PERRGN,Australia,0,1,1,5.62,0,late,2,morning,0,28.1
1,Internet,round_trip,5,5,9,Mon,PERSBW,Malaysia,1,1,1,5.62,1,late,3,morning,0,28.1
1,Internet,round_trip,223,5,8,Thu,PERSBW,Malaysia,1,0,0,5.62,0,early,1,morning,0,1253.26
2,Internet,round_trip,255,5,23,Sun,PERSBW,Malaysia,1,1,1,5.62,0,early,3,evening,0,1433.1000000000001
2,Internet,round_trip,205,5,5,Mon,PERSBW,Malaysia,0,0,0,5.62,0,early,0,morning,0,1152.1
1,Internet,round_trip,78,5,4,Sun,PERSBW,Malaysia,1,0,0,5.62,1,early,1,midnight,0,438.36
3,Internet,round_trip,137,5,12,Sun,PERSBW,Australia,1,0,0,5.62,0,early,1,afternoon,0,769.94
2,Internet,round_trip,106,5,23,Mon,PERSBW,Malaysia,1,0,0,5.62,0,early,1,evening,0,595.72
1,Internet,round_trip,127,5,3,Mon,PERSBW,Australia,1,0,0,5.62,0,early,1,midnight,0,713.74
5,Mobile,round_trip,28,5,9,Sat,PERSBW,Malaysia,1,1,1,5.62,0,medium,3,morning,0,157.36
2,Internet,round_trip,69,5,3,Tue,PERSBW,Malaysia,1,1,0,5.62,0,early,2,midnight,0,387.78000000000003
2,Internet,round_trip,50,5,13,Wed,PERSBW,Malaysia,1,1,0,5.62,1,early,2,afternoon,0,281.0
1,Mobile,round_trip,44,5,14,Tue,PERSBW,Malaysia,1,1,1,5.62,1,early,3,afternoon,0,247.28
1,Internet,round_trip,135,5,9,Sat,PERSBW,Malaysia,1,0,0,5.62,1,early,1,morning,0,758.7
2,Internet,round_trip,126,5,7,Sat,PERSBW,Malaysia,1,1,0,5.62,0,early,2,morning,0,708.12
2,Internet,round_trip,16,5,13,Tue,PERSBW,Australia,1,1,0,5.62,0,medium,2,afternoon,0,89.92
1,Internet,round_trip,69,5,10,Fri,PERSBW,Malaysia,1,1,0,5.62,0,early,2,morning,0,387.78000000000003
1,Internet,round_trip,40,5,14,Mon,PERSBW,Malaysia,0,0,0,5.62,0,early,0,afternoon,0,224.8
1,Internet,round_trip,14,5,12,Thu,PERSBW,Malaysia,0,0,0,5.62,1,medium,0,afternoon,0,78.68
1,Internet,round_trip,41,5,1,Sat,PERSBW,Malaysia,1,1,0,5.62,0,early,2,midnight,0,230.42000000000002
4,Internet,round_trip,64,5,3,Mon,PERSDK,Malaysia,0,0,1,5.62,0,early,1,midnight,0,359.68
1,Internet,round_trip,95,5,15,Tue,PERSDK,Malaysia,1,0,0,5.62,0,early,1,afternoon,0,533.9
1,Internet,round_trip,171,5,6,Sat,PERSDK,Australia,0,1,0,5.62,0,early,1,morning,0,961.02
1,Mobile,round_trip,23,5,8,Tue,PERSGN,Australia,1,0,0,5.62,0,medium,1,morning,0,129.26
1,Mobile,round_trip,50,5,9,Wed,PERSGN,Australia,0,0,1,5.62,0,early,1,morning,0,281.0
2,Internet,round_trip,129,5,6,Mon,PERSGN,Australia,0,0,0,5.62,0,early,0,morning,0,724.98
1,Mobile,round_trip,52,5,20,Sun,PERSGN,Australia,1,1,0,5.62,0,early,2,evening,0,292.24
2,Mobile,round_trip,45,5,8,Wed,PERSGN,Australia,0,0,1,5.62,0,early,1,morning,0,252.9
1,Mobile,round_trip,49,5,11,Thu,PERSGN,Australia,1,1,1,5.62,0,early,3,morning,0,275.38
1,Mobile,round_trip,48,5,7,Fri,PERSGN,Australia,0,1,0,5.62,0,early,1,morning,0,269.76
2,Internet,round_trip,63,5,4,Fri,PERSGN,Australia,1,0,1,5.62,0,early,2,midnight,0,354.06
1,Internet,round_trip,2,5,4,Fri,PERSGN,Australia,1,0,0,5.62,0,late,1,midnight,0,11.24
1,Mobile,round_trip,17,5,15,Wed,PERSGN,Australia,0,0,1,5.62,0,medium,1,afternoon,0,95.54
1,Internet,round_trip,21,5,14,Wed,PERSGN,Vietnam,0,1,0,5.62,1,medium,1,afternoon,0,118.02
2,Internet,round_trip,29,5,6,Mon,PERSGN,Australia,1,0,1,5.62,0,medium,2,morning,0,162.98
2,Internet,round_trip,20,5,1,Fri,PERSGN,Australia,0,0,1,5.62,0,medium,1,midnight,0,112.4
1,Mobile,round_trip,24,5,1,Sun,PERSGN,Australia,1,1,1,5.62,0,medium,3,midnight,0,134.88
1,Internet,round_trip,31,5,2,Sat,PERSGN,Australia,1,0,0,5.62,0,early,1,midnight,0,174.22
1,Internet,round_trip,135,5,9,Sun,PERSGN,Australia,0,0,0,5.62,0,early,0,morning,0,758.7
1,Mobile,round_trip,37,5,2,Tue,PERSGN,Indonesia,0,0,0,5.62,0,early,0,midnight,0,207.94
1,Internet,round_trip,7,5,15,Thu,PERSGN,Australia,0,0,0,5.62,0,medium,0,afternoon,0,39.34
1,Internet,round_trip,32,5,14,Sat,PERSGN,Australia,0,0,0,5.62,0,early,0,afternoon,0,179.84
1,Internet,round_trip,32,5,13,Sun,PERSGN,Australia,0,1,0,5.62,0,early,1,afternoon,0,179.84
1,Internet,round_trip,5,5,12,Sun,PERSGN,Australia,0,0,0,5.62,0,late,0,afternoon,0,28.1
1,Internet,round_trip,17,5,5,Sat,PERSGN,Vietnam,0,0,0,5.62,1,medium,0,morning,0,95.54
1,Internet,round_trip,135,5,10,Sun,PERSGN,Australia,0,0,0,5.62,0,early,0,morning,0,758.7
1,Mobile,round_trip,46,5,23,Sat,PERSGN,Australia,1,1,0,5.62,0,early,2,evening,0,258.52
2,Internet,round_trip,48,5,11,Thu,PERSGN,Australia,0,0,0,5.62,0,early,0,morning,0,269.76
2,Internet,round_trip,12,5,12,Mon,PERSGN,Vietnam,1,0,1,5.62,1,medium,2,afternoon,0,67.44
1,Internet,round_trip,30,5,5,Tue,PERSGN,Australia,0,1,0,5.62,0,medium,1,morning,0,168.6
1,Internet,round_trip,8,5,11,Tue,PERSGN,Australia,1,1,1,5.62,0,medium,3,morning,0,44.96
2,Internet,round_trip,215,5,8,Thu,PERSGN,Australia,0,0,0,5.62,0,early,0,morning,0,1208.3
3,Internet,round_trip,0,5,2,Mon,PERSGN,Australia,1,1,1,5.62,0,late,3,midnight,0,0.0
1,Mobile,round_trip,73,5,20,Sun,PERSGN,Australia,0,0,0,5.62,0,early,0,evening,0,410.26
1,Mobile,round_trip,33,5,10,Fri,PERSGN,Australia,0,1,1,5.62,0,early,2,morning,0,185.46
2,Internet,round_trip,33,5,9,Thu,PERSGN,Australia,1,0,0,5.62,0,early,1,morning,0,185.46
1,Internet,round_trip,5,5,8,Thu,PERSGN,Australia,1,0,0,5.62,0,late,1,morning,0,28.1
1,Mobile,round_trip,11,5,9,Sun,PERSGN,Australia,1,0,0,5.62,0,medium,1,morning,0,61.82
2,Internet,round_trip,240,5,6,Sun,PERSGN,Australia,1,0,1,5.62,0,early,2,morning,0,1348.8
2,Internet,round_trip,134,5,3,Fri,PERSGN,Australia,0,0,0,5.62,0,early,0,midnight,0,753.08
1,Internet,round_trip,106,5,3,Thu,PERSGN,Australia,0,0,0,5.62,0,early,0,midnight,0,595.72
1,Internet,round_trip,158,5,3,Fri,PERSGN,Australia,1,1,1,5.62,0,early,3,midnight,0,887.96
